step,R_CC,gap_eV,f_seam_norm,cos_phi,e_p,e_q,gx_H0,gy_H0,gz_H0,gx_H1,gy_H1,gz_H1,gx_H2,gy_H2,gz_H2,gx_H3,gy_H3,gz_H3,gx_C4,gy_C4,gz_C4,gx_C5,gy_C5,gz_C5,hx_H0,hy_H0,hz_H0,hx_H1,hy_H1,hz_H1,hx_H2,hy_H2,hz_H2,hx_H3,hy_H3,hz_H3,hx_C4,hy_C4,hz_C4,hx_C5,hy_C5,hz_C5
65,1.3250705432600831,4.155545730972677e-06,0.006734013582002785,0.25807020472308856,-77.26750649920886,-77.26750634649545,-0.031708797123819576,-0.030692156204713272,0.08990818741001802,-0.0194820210214611,-0.05305927780891628,-0.00234685221020689,0.01176214359120445,0.005666834095793702,-0.028503125642744813,-0.0018775227608187617,0.06870566896757939,4.7004634864247774e-05,-0.01875601890437051,-0.0026509544336171045,-0.04639533865326245,0.060062216219253894,0.012029885383868878,-0.012709875538677674,-0.014758527271919064,0.008760868389600773,-0.019337418913943583,0.003691011861727933,0.026960163793385117,0.00012364914702045482,-0.01803603187145475,0.01107506037572148,0.03601147444785502,-0.01386906989079717,-0.03325802401513167,0.0025355820087369363,0.01838152681723937,-0.024187615760707604,-0.037588531429240124,0.02459109035519713,0.010649547217131742,0.018255244739572074
66,1.3250742574074932,8.03463579603374e-06,0.006734073007944306,0.045605671839143984,-77.26751087703138,-77.26751058176411,-0.010280238694316046,0.030275673761100283,-0.07764491883932675,0.01595328196182938,0.07295981982703416,0.0013565146322246646,-0.03721209921843241,0.016569113106219016,0.07677274767859599,-0.023288776580253467,-0.091594093205049,0.0044047273686361604,0.04123262957916651,-0.04092553135717335,-0.04295004602124601,0.013595202952027208,0.012715017867879846,0.038060975181127846,0.021038667788356835,0.009113662739675732,-0.029791788955700116,0.006697201658237617,0.00998556554075275,0.0009630807193321544,0.0036734554711161937,-0.007880114743187061,-0.0051484837614765855,0.007591572881581743,-0.01374128977514591,-0.0012595057368669504,-0.0007853484880051553,0.012962622355130793,0.03860045140045054,-0.03821554931128368,-0.010440446117226491,-0.003363753665741376
67,1.3250777311338002,2.691565619315384e-06,0.006734167797279571,0.2535077779670979,-77.26751507338881,-77.26751497447565,0.032322140814964206,0.030302434417040197,-0.08905730299801448,0.019311777676674885,0.05187183889264069,0.0023340410315872973,-0.010974071197871,-0.006136828261550473,0.02693745469585976,0.002477947560394017,-0.06725776508236911,-0.00015757201554289502,0.01797185165811288,0.0036750996694312615,0.04801675068188485,-0.06110964651232198,-0.012454779635167314,0.01192662860419267,-0.014413058833064762,0.00908934754709767,-0.02029420612713506,0.0039001855099034533,0.027525416092101185,0.0001448222513018571,-0.018148453651321672,0.011016305656619707,0.036313951078973394,-0.013844860263498737,-0.033989128705647964,0.0025372502589515733,0.018566684074048823,-0.024152174060838583,-0.03707985522396484,0.023939503163934894,0.010510233470667388,0.018378037761874078
68,1.3250812194457722,1.4137384711915502e-06,0.0067342424466824875,0.23230902365718928,-77.26751932462332,-77.26751927266942,0.026102584248890337,-0.02058237279854018,0.04768897983585217,-0.009344852274858984,-0.059086282566133345,-0.00047410651734014486,0.037058507580965794,-0.02146566433840222,-0.07458143319367312,0.02739564183061527,0.07322114816325306,-0.005047596045893582,-0.038459310678597314,0.04784505707381623,0.07000890649656352,-0.04275257070697536,-0.019931885534009215,-0.03759475057550445,0.017275798413653676,0.014360621258920014,-0.042731947110530966,0.009305101770010538,0.023608347422950204,0.0011497990628313026,-0.0039914098178239765,-0.003952852186208888,0.010469099225031253,0.0023614606019729534,-0.030753857714091365,-0.0002853088033591966,0.007449971295880431,0.003791129096175183,0.0269471809425621,-0.03240092226369384,-0.00705338787774451,0.004451176683464286
69,1.3250847941242139,4.767275648310942e-06,0.006734325609604717,0.1958371326245926,-77.2675236547381,-77.26752347954404,-0.009491935659885431,-0.03521722768282383,0.09603552281868385,-0.020238416369369905,-0.074211420062263,-0.002056069169301289,0.030032067728093026,-0.007844580381754965,-0.06417641059519527,0.014098827255295737,0.09425720751105354,-0.0028277502515928477,-0.03622281935783511,0.025140584331619927,0.0041110243345360425,0.02182227640370482,-0.002124563715818137,-0.031086317137128713,0.021121938948973296,0.0014265878261234821,-0.009423181666784908,0.002446843233139484,-0.00728971888232216,0.0005628136689639351,0.011557607885105847,-0.010746112713425848,-0.021694116004515984,0.011979343670884268,0.008062604416697788,-0.0021116789009483217,-0.009852948596407174,0.020702750244815493,0.04412917805578287,-0.03725278514169883,-0.012156110891889144,-0.011463015152498368
70,1.325088378353739,5.2780226718681434e-06,0.006734417168613388,0.20908891715958428,-77.2675279385361,-77.26752774457245,-0.0362757113582286,-0.027208193904320013,0.08192868055492197,-0.01790526339890619,-0.04295998644251868,-0.002255215501459795,0.005369265048891847,0.00938184900531612,-0.015667896744248143,-0.006628236780680363,0.056243278757098225,0.0009240389938223181,-0.012192704461959636,-0.010888903846135684,-0.058666129176217,0.06763265095087001,0.015431956430547018,-0.00626347812680976,0.011813225464287425,-0.011268927522100958,0.02676473380952038,-0.005310819351753926,-0.031119284621330123,-0.00031225623169883754,0.01875218402770229,-0.010435676091185231,-0.03793420863004271,0.013498417895679848,0.03866854426133741,-0.0025003665407214992,-0.019691339918975537,0.02359937225419051,0.03303524900522792,-0.0190616681169411,-0.009444028280911974,-0.019053151412285363
71,1.3250920326531659,2.6009462118878447e-06,0.006734568290683586,0.24119921205009195,-77.26753221355064,-77.26753211796768,0.03369018151122444,0.029347223680290788,-0.08692840828685913,0.018885221794067153,0.04903278953807545,0.002303621634467054,-0.009134522714436655,-0.0072183471542849875,0.023263411844953813,0.0038629442521994073,-0.06378346943406095,-0.00041385906250474003,0.016123260397444383,0.006046781650387221,0.051682967826070056,-0.06342708524050411,-0.013424978280410914,0.010092266043887181,0.013588563580228863,-0.009833816039365617,0.022477045619185287,-0.0043773044143538,-0.02878490023913688,-0.00019437046702908134,0.018378941260519754,-0.010859363893894747,-0.03694808295545149,0.013764179293544454,0.03562254469687083,-0.0025356470027084743,-0.01896677574598904,0.024028781448180547,0.035834567976329446,-0.02238760397395012,-0.010173245972654246,-0.018633513170324134
72,1.3250954532153318,6.119196696798213e-06,0.006734698424643752,0.2695596100050721,-77.26753656150458,-77.26753633662837,0.03169681786719453,-0.015288094658503781,0.03210935206883765,-0.005976502819754426,-0.050001017759296065,-5.2986316276149026e-05,0.035072593939486224,-0.022529900474756115,-0.06983428711533791,0.02779740678058501,0.061434431480148335,-0.0050814507282591626,-0.03523721145774261,0.04842690623278902,0.07829923701891951,-0.053353104309767474,-0.022042324820356868,-0.03543986492786262,0.014734550201643826,0.01592322524208445,-0.04622261799187655,0.00996812755066423,0.028362416420183695,0.0011658296369643217,-0.00713551887013919,-0.0020242607924196854,0.016773241995599042,-4.755246266574531e-05,-0.036639867788551134,0.00015609545701034122,0.01068294583510454,-0.0004335448099221928,0.02047797531560036,-0.02820255225460766,-0.005187968271376062,0.007649475586703591
73,1.3250989898331622,4.156904971813447e-06,0.0067348439919915635,0.26137010962535634,-77.2675408226115,-77.26754066984813,0.03110140651460558,0.030988193668699524,-0.09061336809450575,0.019587947792414684,0.053986023445752686,0.002321964484322342,-0.012386095899136224,-0.0052349046755378326,0.029791405285233108,0.0013810388254207884,-0.069918371188187,4.1606168106278485e-05,0.019472200366565495,0.0016945014494666316,0.04505789853945741,-0.059156497599871294,-0.011515442700197873,0.013400493617404342,0.015044250657058944,-0.008477961833200265,0.018480254348396175,-0.003512976808392798,-0.026469855095656636,-8.634401215790177e-05,0.01788505426279019,-0.011144053159576783,-0.035759603983442134,0.013881356886503826,0.03261678289798034,-0.0025468221998590224,-0.018153647603583956,0.024201618995388197,0.03800829085783208,-0.02514403739437654,-0.010726531804938162,-0.01809577501077042
74,1.3251024591275669,2.673129441129163e-06,0.0067349484328289065,0.19082999147993496,-77.26754504011623,-77.26754494188059,-0.04233242916647595,-0.0032734837949167095,0.02004546247412091,-0.005128659211311615,0.013696678207658545,-0.0011567079701756133,-0.02271957263370125,0.02140641521131864,0.04263157378038609,-0.023787451836395468,-0.01497210022449731,0.004201940857970932,0.019193372146124377,-0.04106707299036989,-0.0882198083898801,0.07477474070174739,0.024209563590819216,0.022497539247598064,-0.004474316099349673,-0.01758483019148893,0.04789247155260323,-0.010082501844011382,-0.03717801682300814,-0.0010081137584163624,0.015131998702874627,-0.004065399264633562,-0.03234741641319194,0.007190324238164902,0.047222144693471205,-0.0014422100317144082,-0.018222599888336966,0.012836252494581535,0.002578679627093905,0.01045709489065949,-0.0012301509089218676,-0.015673410976374758
75,1.325106034240207,4.136819143150206e-06,0.006735134796542937,0.20853867241042906,-77.2675493918901,-77.26754923986488,0.0362690050264039,0.027166153393984052,-0.08187212553764273,0.01787518611980135,0.042845362244950766,0.002240461600094501,-0.0053077302925614855,-0.00939884100386619,0.015547222579301627,0.0066706948130337285,-0.05614525324470607,-0.0009358993820241801,0.012180971912645111,0.010907995745139953,0.05878335839748981,-0.06768812757929243,-0.015375417135505519,0.006236982342764805,-0.011791494645351897,0.011285614667888355,-0.026801265023797538,0.005321882886957452,0.031144682019946524,0.00030238447498698307,-0.018728916890552227,0.010442482226270977,0.03795222328959691,-0.013491861963355833,-0.0387022958546554,0.0025064800818890287,0.019669221092772027,-0.02359251651509109,-0.032993991929558764,0.019021169519530368,0.009422033455639814,0.019034169106884713
76,1.325109447714403,9.421661994451825e-07,0.006735288094953518,0.23864188016771198,-77.26755359452811,-77.26755355990416,-0.033895210056650193,-0.029156886072173954,0.08653153533202747,-0.0187896781904065,-0.04848036148329072,-0.002284048312472156,0.008786784615022414,0.007400476717535895,-0.022579022547871586,-0.004117394954747444,0.06314379633860198,0.0004634152081278986,-0.015816215809139056,-0.006435710002830591,-0.0523555739695101,0.06383171439592061,0.01352868450215762,-0.009776305710294662,0.013437071745203477,-0.009964737725334682,0.0228488135852708,-0.004462085841881791,-0.029002798073788416,-0.00019406191876636392,0.018393128953718474,-0.010838951537115005,-0.037059835114340856,0.013744466935454835,0.035904390438400255,-0.002540666304259087,-0.01900638925866005,0.02399901734745069,0.03559979375251654,-0.022106192533830615,-0.010096920449614251,-0.0186540440004197
77,1.3251129772254169,5.2227021496946696e-06,0.0067354623925758115,0.040813740005959546,-77.26755796993893,-77.26755777800827,-0.003897933934980835,0.03265064639548976,-0.08565221836827322,0.01776276270402591,0.07508595593152344,0.0015714742114537883,-0.03557196868626067,0.014078271680458193,0.07436767561050528,-0.02073125555589697,-0.09467202418371541,0.003997420014432665,0.040454952707538405,-0.03661825288380634,-0.030840107991125104,0.001983442765601584,0.009475403060062018,0.036555756523014446,0.02153722836337113,0.006728544940119097,-0.0236612306810573,0.005409644292950766,0.004370219228420291,0.000848555304911347,0.006407749975994692,-0.009037088550315486,-0.010877824377839573,0.009257178356639972,-0.006721672414946506,-0.0015877457129933603,-0.003799451374719709,0.01584424656194816,0.041412409780103854,-0.03881234961423985,-0.011184249765226112,-0.006134164313125856
78,1.3251164396479043,8.906188757080713e-06,0.006735637111018071,0.27455939220424663,-77.26756227934354,-77.2675619520473,-0.027760426488458112,-0.03257374239619519,0.09397382061674364,-0.020197729305945072,-0.05917427944868839,-0.0023074315872918666,0.016017839240918263,0.0028672627700434272,-0.03706409536253775,0.0015109467273933808,0.07633498689170633,-0.0005710207684123808,-0.02316944816018207,0.0033980574502418537,-0.036924183330943494,0.05359881798622368,0.0091477147329036,-0.01710708956757062,0.016579102519692746,-0.0068185025995461945,0.013641239611838496,-0.0024753342805150513,-0.023515889294791037,4.387081566403772e-05,0.017118703444812144,-0.011366957772870778,-0.034023741585114675,0.01387678172596496,0.028793889388973357,-0.0025380900355380653,-0.017005596372701604,0.024152444417433583,0.040150524422840395,-0.02809365703725586,-0.011244984139196314,-0.0172738032296893
79,1.3251201914696356,4.3391414655786776e-07,0.006735849302647861,0.12137388942408406,-77.26756644729794,-77.2675664313519,0.043167781873230504,0.008497436334809691,-0.03420248301031462,0.008079992794521262,-0.0024241348930618654,0.0014480002960018667,0.01790655600987781,-0.019953580343275143,-0.03248295432908464,0.02136733013389855,0.0006456459096646806,-0.0037345794614570826,-0.013447640800130278,0.036723253477581014,0.08647248932036986,-0.07707402001144259,-0.023488620485706276,-0.017500472815501336,0.001239440264489966,0.01713656270899877,-0.045840293135229415,0.00957927490675159,0.03777230577423871,0.0008968558902864299,-0.016638099479256985,0.005636549532798352,0.03517596346406815,-0.008887589642072702,-0.04780916065908972,0.0017446248636674433,0.019442339531136277,-0.015780746762710907,-0.009147625530603776,-0.004735365581045592,0.0030444894057654256,0.017170474447810058
80,1.32512363357864,3.4573394805647698e-06,0.0067360701179438945,0.2554977535698959,-77.26757078300743,-77.26757065595261,-0.017525845487795177,-0.03506673682025356,0.09785087907580689,-0.02077427538888063,-0.06983789562250431,-0.002184165309247088,0.02482309642135841,-0.0035224979389160693,-0.05438947307561722,0.009103314189773976,0.08925629183958889,-0.001949989527110993,-0.03165071142664577,0.01660195877075078,-0.013357716944363482,0.03602442169219633,0.0025688797713270886,-0.025969534219460598,0.019760836610326793,-0.0020634210109509166,0.0001467114866433583,0.0004042359656089012,-0.014446892040484438,0.0003626576839261819,0.014238382200254973,-0.011324730948120587,-0.02759823225440361,0.013130387521654074,0.0171497014966195,-0.00236375792635779,-0.013136414259288465,0.022742756320891178,0.043687409823042866,-0.03439742803855417,-0.01205741381795574,-0.01423478881284912
81,1.3251272659499331,6.510598507563259e-06,0.006736325553598018,0.20575339432914527,-77.26757515961422,-77.26757492035426,0.04191884259248474,0.0018850476762838492,-0.016329988221328383,0.004321621988472274,-0.01662132572891921,0.0010870089085160684,0.023842931185414,-0.021725017137910516,-0.04516643212911932,0.02433448676855285,0.01864699691264407,-0.004330548240182475,-0.02050388002258763,0.04200111986980431,0.08837741139094196,-0.07391400251230107,-0.024186821591894864,-0.023637451708831553,0.005277833051047565,0.01762808905923796,-0.048238855666277614,0.010166534775003289,0.036861866002449506,0.0010121508615583696,-0.014644134259194752,0.003660760924680595,0.031484849998126396,-0.006714027991238991,-0.046891665027989526,0.001362702601394039,0.017824577807090236,-0.012044652088878727,-0.0008323572169230964,-0.011910783382704793,0.0007856011305003019,0.01521150942212035
82,1.3251307085053134,7.923153298466445e-06,0.006736525061140474,0.10717471054103708,-77.26757946727089,-77.26757917610053,0.0012881114757162804,0.034023896441020954,-0.09070397670321076,0.01892589576565376,0.0755685208148948,0.001737830225177539,-0.03372060894027057,0.011827874330346058,0.07120992196998797,-0.018346080097755818,-0.0955983091386782,0.0035945510425190036,0.039219244350969795,-0.03256346540302897,-0.020628482676102386,-0.007366562554365519,0.0067414829554268765,0.034790156141638176,-0.021601321060754075,-0.004710754557218699,0.018351655544891043,-0.004295491757325687,0.0001908132590741074,-0.0007486289566833726,-0.008490922394760236,0.009821677769978887,0.015286006212720804,-0.010438854431868538,0.0009802592115460418,0.0018227342804437718,0.006171678929297819,-0.017915417587393456,-0.04297786364610934,0.03865491071540994,0.011633421904012824,0.008266096564737202
83,1.325134017238494,3.763711979377149e-06,0.006736754493819245,0.2060183986374989,-77.26758364940812,-77.26758351109433,-0.010580922933547121,-0.03525372184245662,0.09648714441773634,-0.020332131838485396,-0.07369747633372228,-0.0020150459973322377,0.02924871174211774,-0.0073117658892047355,-0.06292683375734782,0.013403311807851703,0.09376569201956902,-0.002723728868462852,-0.03562596357409298,0.0240640098215225,0.0015750761774431937,0.023886994796125105,-0.0015667377757177317,-0.030396611972028816,0.020950383939644324,0.000925259364470854,-0.008128561564478165,0.002149661849581097,-0.008347440482074697,0.0005440379208874191,0.011928333764171128,-0.010868235289939632,-0.022616636481402774,0.012173613494138924,0.0093642613199518,-0.0021692317729968824,-0.010253324671261055,0.02100597016360284,0.04419278557159023,-0.03694866837628208,-0.012079815076010053,-0.011822393673599052
84,1.32513754257947,4.543255356375653e-06,0.006737037889878478,0.2400159185755445,-77.26758799276539,-77.26758782580391,0.03368255990764796,0.029249025990615324,-0.08680535075831788,0.01881472373870463,0.04875404383445434,0.0022606425827960824,-0.008966966276263533,-0.007258150975639963,0.022966298932548895,0.003973062314731518,-0.06355294100860258,-0.00044084460351132004,0.016085244931892673,0.006098282945041514,0.05200119823786209,-0.06358862461671655,-0.013290260785867293,0.010018055608620548,-0.013533560721919469,0.009881599953242448,-0.02257565104720305,0.004409440686800492,0.028863283416349805,0.00017071635744514424,-0.01832615738492427,0.01087924008880159,0.03700911905889992,-0.013753496463793535,-0.035719920889542206,0.002553215648342766,0.018908995928766714,-0.024014139703183224,-0.03574535811502244,0.02229477795506707,0.01010993713432868,0.018587958097536772
85,1.325140867960717,7.503249193348438e-07,0.006737273045895104,0.2299519729228797,-77.26759217641118,-77.26759214883727,-0.034597455192698856,-0.028540537374691644,0.08518236615613205,-0.01849308779143538,-0.04670722663751323,-0.002244389386518428,0.007681838117595041,0.008009352205812129,-0.020370126984275018,-0.00493013026287642,0.0610263807731523,0.0006192210174610913,-0.014765501811947024,-0.007759294506010834,-0.054465906609876547,0.06510433694137707,0.013971325539260844,-0.008721164192936913,-0.012939016261321212,0.010384919375176827,-0.024070214602387452,0.004734472237946763,0.029694470498327408,0.0002078358199513186,-0.018465927406184912,0.01074871942658917,0.03738825723100736,-0.013675643129578141,-0.03680438744360884,0.002545425907429344,0.01917116803859109,-0.023893264569483152,-0.03481773070058569,0.021174946520544857,0.009869542712999259,0.01874642634458401
86,1.3251443518928,3.523622869832366e-06,0.006737532078727126,0.2431402579737866,-77.26759651900123,-77.26759638951054,-0.04035360277844058,0.0023152748226743375,0.004808739341424298,-0.0018711634570703906,0.025261962498649003,-0.0008494399087182053,-0.027111451917476742,0.02245497804836634,0.05234022756961509,-0.025756286168440168,-0.029630467389710494,0.004637393663885325,0.02451236303505211,-0.044538414009420796,-0.08796471438218297,0.07058014128638224,0.02413666602943655,0.027027793715957982,-0.00770974248012779,-0.01760994795459725,0.04886247486011397,-0.010344579345884064,-0.035601043854390724,-0.0010572841910698738,0.013106355059639307,-0.002358026205383057,-0.02858012068600957,0.005220071505031787,0.04545434660747183,-0.001098215482400633,-0.016480961426364793,0.0094858035858566,-0.004427880707097653,0.016208856687701,0.0006288678210412818,-0.013698973793536684
87,1.3251478789532556,1.7063658161816875e-06,0.00673782106959399,0.2642992857011764,-77.26760076918312,-77.26760070647536,-0.019390281659883934,-0.034806514541265085,0.09771238780720351,-0.02076977451937123,-0.06829611510016825,-0.002184591167552624,0.023347629098979,-0.0024393943728247547,-0.051607953090634436,0.007797125153804957,0.08746998278129217,-0.0017197949019925468,-0.030332157331537823,0.014406178881572206,-0.01765770905312425,0.039347459257998985,0.0036658623513696684,-0.024542339593907475,0.019298306499614726,-0.0029222066367946553,0.002515274851813132,-0.0001095925101564088,-0.0161463275756647,0.0003175584921282226,0.014800369854694573,-0.011409327500072619,-0.028912471124814654,0.013337641818228718,0.01930803683997119,-0.0024187881643751297,-0.01384330793348898,0.02310791163591175,0.04331563213962886,-0.033483417728895404,-0.01193808676335182,-0.014817206194381427
88,1.3251513157633226,2.4305855774287013e-06,0.006738101103223629,0.18312315364020512,-77.26760507638483,-77.2676049870625,-0.00811874491896053,-0.03507864777610244,0.0953752021243083,-0.020039455422213193,-0.07451011112970829,-0.0019232906203766609,0.03052832231019842,-0.008577357036580857,-0.06542551200534079,0.014777743230082657,0.09468674041823658,-0.002975633777004036,-0.036731403949401775,0.026474198522292346,0.006642432012251551,0.01958353875027452,-0.0029948229981450573,-0.031693197733824896,0.021208991542965627,0.001935931524993162,-0.010912717340423206,0.002726755377775447,-0.0062193022858352265,0.0006040934350519667,0.011051048165417576,-0.010644828019830133,-0.02077821244930933,0.01176827541150094,0.006642849859707423,-0.0020937713417128467,-0.009173006592749111,0.020263243581070345,0.04408290841440454,-0.03758206390490759,-0.01197789466010541,-0.010902300718011793
89,1.3251548308133545,2.6320215897555956e-06,0.006738400121561397,0.2064164352760599,-77.26760937166353,-77.26760927493856,-0.036285658176628155,-0.027015461109051078,0.08163565501168535,-0.017776812223343957,-0.04243290452129733,-0.0021991572406955817,0.0050828006478595145,0.00947924075692412,-0.015097554249624119,-0.0068273914441756844,0.055756004338129946,0.000976370543583932,-0.012092883330449444,-0.011035309695027865,-0.05920592706860561,0.06789994452677983,0.015248430230336972,-0.006109386996346999,0.011705452200711175,-0.011352574255766301,0.026963662682104927,-0.005366531110875927,-0.031245922111218127,-0.00027645370638595956,0.018666843986041126,-0.010453964028947826,-0.03801253646389213,0.013469610752034233,0.03883686263198022,-0.0025232466111861918,-0.019613112236523733,0.023565693912937835,0.032835013624815,-0.018862263591388206,-0.009350096148984355,-0.018986439525456644
90,1.3251584474603066,2.77413398995634e-06,0.006738725655342799,0.03852338332009257,-77.26761367300062,-77.26761357105313,-0.004109786355594114,0.03258279516288247,-0.0854200391603292,0.017703558845675038,0.07500036302417634,0.0014969804856187763,-0.035479768780823595,0.014213452165061188,0.07445436227928019,-0.020782458418733024,-0.09461170040512518,0.0040344970916959405,0.04038695747056842,-0.036783489225879845,-0.0310899290264898,0.00228149723889004,0.00959857927887748,0.03652412833020573,-0.02149038137339332,-0.0067742322845234515,0.02385212887857502,-0.005424254192589517,-0.0044712599673945586,-0.0008491697100352358,-0.006324717945405789,0.009015958059916729,0.01077718535158012,-0.009225176875860441,0.006899733544269232,0.0015947914974392408,0.0036423151292259703,-0.015731854538868606,-0.04138801129723202,0.03882221525801999,0.011061655186600707,0.006013075279672542
91,1.3251618197626578,4.444721416291487e-06,0.006739028170908341,0.2672292521410062,-77.26761797881937,-77.26761781547896,-0.020150072504267313,-0.03467010870508498,0.09758559138584325,-0.02075025201339628,-0.06759404922083523,-0.0021789565526919574,0.02270636415582261,-0.0019870389937687027,-0.05040177430990407,0.007242885346900929,0.08665891991734878,-0.0016220487092877545,-0.029761198119269583,0.013483250805646042,-0.019454083551025528,0.04071227313417869,0.004109026196706167,-0.023928728262936787,0.01909013828696693,-0.003280404196591924,0.003502394459192204,-0.0003254057257089382,-0.016847657005442773,0.0003002817091743992,0.015020034883203248,-0.011438958691398105,-0.029444960905939288,0.013415016042896744,0.020198206575802166,-0.0024417972645129904,-0.014121126344248225,0.023243420831799644,0.04312937968690589,-0.033078657143109425,-0.011874607514168446,-0.015045297684820547
92,1.3251654105828052,5.107245951165851e-07,0.006739374090954826,0.02866887880960899,-77.26762221795077,-77.267622199182,0.04219499751620864,0.017252496661691277,-0.05735327732978686,0.012834100547355592,0.01761912371289831,0.0018595304581208172,0.008420801487904778,-0.01625095728108844,-0.012731836987061346,0.015901954902336424,-0.02474411879999921,-0.002701032115183244,-0.002499159736264467,0.026943407218530765,0.07859453171503879,-0.07685269471755007,-0.020819951512042786,-0.007667915741118025,0.004551477248588842,-0.015388781914462468,0.03963073666646977,-0.008157447837723764,-0.03671913272125715,-0.0006391312288718254,0.018345623853033288,-0.008115270342747616,-0.03823140722483476,0.011395467814519167,0.046176864044957563,-0.0021917608534194333,-0.020471368361092424,0.020104323420817805,0.02026382259480597,-0.0056637527173322155,-0.006058002487308693,-0.018832259954150166
93,1.3251688466220948,3.1807910073126778e-06,0.006739689489799694,0.02553120345800589,-77.26762655109911,-77.26762643420726,-0.005094526058650128,0.03226363325171766,-0.08430402924284419,0.01744931171223496,0.0747667295005604,0.001442518901765777,-0.035724876272973494,0.014633920329765515,0.074925327621686,-0.021191687148296834,-0.09427217375324665,0.004111838648950053,0.04051785821790865,-0.037497345399585255,-0.03294496445274343,0.004043919549786779,0.01010523607078851,0.036769308523194794,-0.021429217891387298,-0.0071381993543302436,0.02482118367019348,-0.005619266305513015,-0.005311043937821447,-0.0008652513927684957,-0.005917419988357375,0.008853642489724978,0.009939334216298334,-0.008988867306501058,0.00797050721607867,0.0015519342359466837,0.0031648189932207416,-0.015301023412280346,-0.04103283057140583,0.03878995249853734,0.010926116998626542,0.0055856298417358285
94,1.3251722457435922,7.2611071080928015e-06,0.006740044121762311,0.00012843118874494568,-77.26763093030515,-77.26763066346452,-0.006985280466116794,0.03160080362094235,-0.08202591828582342,0.016935038916920164,0.07422117014831829,0.0013595025046407583,-0.03620160604386566,0.01540636493277435,0.07573046435106755,-0.021963585488429832,-0.09347557591625873,0.004246902615950454,0.04074941843220792,-0.038814697358044443,-0.036531504467943315,0.007466014649282204,0.011061934572298822,0.037220553282113614,-0.021292785957301885,-0.007842133903804616,0.02666009726180618,-0.005997502367137919,-0.006953002004900455,-0.0008959060185409484,-0.005122153088063186,0.008522288418727042,0.008278748713282158,-0.008512886847938161,0.010043719543719604,0.0014607136257756004,0.0022612536671591243,-0.014455103937026759,-0.04026835443120458,0.03866407459328425,0.010684231883284687,0.004764700848882253
95,1.3251754939897407,2.103802037564151e-06,0.006740393646116017,0.18312227379830232,-77.26763511813112,-77.26763504081786,-0.008100787985166336,-0.0350672293892304,0.0953675009947304,-0.020027841655001266,-0.07446491761317023,-0.0018883132776329192,0.03045025795415751,-0.008599491363286305,-0.06539613552567702,0.014756116363138644,0.09467521352831297,-0.0029825523083034933,-0.036695896567171316,0.026490853427515684,0.00655885644774068,0.019618151890072877,-0.003034428590151555,-0.03165935633085802,0.02119095212591493,0.0019207038289559275,-0.010909656126291023,0.0027137506211607487,-0.006253538332926023,0.0006076010108051477,0.011039082021953694,-0.010654795036465492,-0.02081420060808148,0.011774176218007804,0.0066645729694860545,-0.0021039695152802462,-0.009131677193364496,0.020251372244100674,0.04409719129629419,-0.03758628379367934,-0.011928315673151238,-0.010876966057447257
96,1.325178954939312,4.478075214368005e-06,0.006740778308888499,0.14754204836574308,-77.26763947864522,-77.26763931407908,0.03911965720823796,0.023606429245833782,-0.07343815635091475,0.0161048030082169,0.033357739238273315,0.0020875873079528318,0.00012358945490986706,-0.012266635033954587,0.004428083694762851,0.010487961155238534,-0.04450745739524753,-0.0016732501295736585,0.006632208478128954,0.01738066645690562,0.06774302836930782,-0.07246821930470726,-0.017570742511795294,0.000852707108472267,-0.0090970829146918,0.01310585880810966,-0.03231736761166715,0.00654032272056404,0.03386736455820902,0.0004087343110990016,-0.018800423636125885,0.009717945977660847,0.03869839391728691,-0.01286722597355816,-0.04230831336463714,0.002440943293532838,0.02021964134646481,-0.022583148498533934,-0.02842840743318842,0.014004768457350103,0.008200292519192888,0.019197703522934928
97,1.3251822648876073,8.198301927666308e-06,0.006741142193496232,0.1050317162565302,-77.26764381099593,-77.26764350971405,0.014829464282124893,-0.028110337273520067,0.07059799040777111,-0.014392925695441372,-0.07030641988118339,-0.0009858545446262135,0.03744506001224876,-0.01833617048687121,-0.07749624355915122,0.02475649690632803,0.08807085607875245,-0.004725817992993861,-0.040843795435398844,0.043539855758418004,0.050932603600636214,-0.021794300069817307,-0.014857784195580127,-0.0383226779115986,0.020254574046341456,0.01065352587621149,-0.033861863383967905,0.007470094867681798,0.013757157822096855,0.0010047508843347153,0.0016486146523770895,-0.006931547280576433,-0.00106325875261859,0.006312049424909594,-0.018602909085485925,-0.0010405100581349913,0.0016027840086865197,0.010562093241354487,0.0361533114674919,-0.03728811699999035,-0.00943832057360014,-0.0011924301571040186
